Time (s),Main Avg Current (mA),Main Avg Power (mW),Main Avg Voltage (V)
120.02,37,110.9445,2.9985
120.04,37,110.9445,2.9985
120.06,37,110.9445,2.9985
120.08,36.5,109.4453,2.9985
120.1,36.5,109.4453,2.9985
120.12,37,110.9445,2.9985
120.14,37,110.963,2.999
120.16,37,110.9445,2.9985
120.18,37,110.9445,2.9985
120.2,37,110.9445,2.9985
120.22,37,110.9445,2.9985
120.24,37,110.9445,2.9985
120.26,37,110.9445,2.9985
120.28,36.5,109.4635,2.999
120.3,36.5,109.4453,2.9985
120.32,37,110.9445,2.9985
120.34,37,110.9445,2.9985
120.36,36.5,109.4818,2.9995
120.38,37,110.963,2.999
120.4,36.5,109.4453,2.9985
120.42,37,110.9445,2.9985
120.44,37,110.9445,2.9985
120.46,37,110.9445,2.9985
120.48,36.5,109.4453,2.9985
120.5,36.5,109.4087,2.9975
120.52,37,110.9445,2.9985
120.54,37,110.963,2.999
120.56,36.5,109.4635,2.999
120.58,36.5,109.4453,2.9985
120.6,36.5,109.4453,2.9985
120.62,37,110.963,2.999
120.64,37,110.9445,2.9985
120.66,36.5,109.4453,2.9985
120.68,37,110.9445,2.9985
120.7,45,134.9325,2.9985
120.72,45.5,136.4545,2.999
120.74,45,134.955,2.999
120.76,45.5,136.4317,2.9985
120.78,45,134.9325,2.9985
120.8,45,134.9325,2.9985
120.82,45.5,136.4317,2.9985
120.84,45.5,136.4317,2.9985
120.86,45.5,136.4317,2.9985
120.88,45,134.8875,2.9975
120.9,45,134.9325,2.9985
120.92,45,134.9325,2.9985
120.94,45,134.9325,2.9985
120.96,45,134.9325,2.9985
120.98,45,134.9325,2.9985
121,45,134.955,2.999
121.02,44.5,133.4555,2.999
121.04,45,134.955,2.999
121.06,45,134.9325,2.9985
121.08,45.5,136.4545,2.999
121.1,45.5,136.4545,2.999
121.12,46,137.885,2.9975
121.14,45.5,136.3862,2.9975
121.16,45.5,136.4545,2.999
121.18,46,137.931,2.9985
121.2,44.5,133.3887,2.9975
121.22,49,146.951,2.999
121.24,49.5,148.3763,2.9975
121.26,49,146.9265,2.9985
121.28,49,146.9265,2.9985
121.3,49,146.9265,2.9985
121.32,49,146.8775,2.9975
121.34,49,146.9265,2.9985
121.36,49,146.8775,2.9975
121.38,49,146.8775,2.9975
121.4,49,146.8775,2.9975
121.42,49,146.9265,2.9985
121.44,49,146.9265,2.9985
121.46,49,146.951,2.999
121.48,49,146.951,2.999
121.5,49,146.9265,2.9985
121.52,49.5,148.3763,2.9975
121.54,49,146.9265,2.9985
121.56,48.5,145.4515,2.999
121.58,49,146.9265,2.9985
121.6,49,146.951,2.999
121.62,49,146.951,2.999
121.64,49,146.8775,2.9975
121.66,49,146.9265,2.9985
121.68,49,146.8775,2.9975
121.7,40.5,121.4393,2.9985
121.72,40.5,121.4393,2.9985
121.74,40.5,121.4393,2.9985
121.76,40,119.94,2.9985
121.78,40.5,121.3785,2.997
121.8,40.5,121.4393,2.9985
121.82,40.5,121.3988,2.9975
121.84,40.5,121.3988,2.9975
121.86,40,119.94,2.9985
121.88,40.5,121.4393,2.9985
121.9,40.5,121.3988,2.9975
121.92,40.5,121.4393,2.9985
121.94,40,119.94,2.9985
121.96,40.5,121.4595,2.999
121.98,40,119.94,2.9985
122,40,119.94,2.9985
122.02,40.5,121.4393,2.9985
122.04,40.5,121.4595,2.999
122.06,40,119.94,2.9985
122.08,40,119.94,2.9985
122.1,40,119.94,2.9985
122.12,40.5,121.3988,2.9975
122.14,40,119.94,2.9985
122.16,40.5,121.4393,2.9985
122.18,40,119.9,2.9975
122.2,40,119.9,2.9975
122.22,40.5,121.4393,2.9985
122.24,40,119.94,2.9985
122.26,40,119.96,2.999
122.28,40,119.94,2.9985
122.3,40.5,121.4393,2.9985
122.32,40.5,121.4595,2.999
122.34,40,119.94,2.9985
122.36,40.5,121.4393,2.9985
122.38,40,119.96,2.999
122.4,40,119.94,2.9985
122.42,40.5,121.4595,2.999
122.44,40,119.94,2.9985
122.46,40.5,121.3988,2.9975
122.48,40,119.94,2.9985
122.5,39.5,118.4605,2.999
122.52,40.5,121.4393,2.9985
122.54,37.5,112.4625,2.999
122.56,37.5,112.4438,2.9985
122.58,37.5,112.4438,2.9985
122.6,37.5,112.4062,2.9975
122.62,37.5,112.4438,2.9985
122.64,37.5,112.4625,2.999
122.66,37.5,112.4438,2.9985
122.68,37,110.9445,2.9985
122.7,46,137.931,2.9985
122.72,46,137.885,2.9975
122.74,46,137.954,2.999
122.76,46,137.931,2.9985
122.78,46,137.954,2.999
122.8,46,137.931,2.9985
122.82,46.5,139.4303,2.9985
122.84,46,137.931,2.9985
122.86,46,137.931,2.9985
122.88,46,137.954,2.999
122.9,46,137.931,2.9985
122.92,46,137.931,2.9985
122.94,46.5,139.4303,2.9985
122.96,46,137.931,2.9985
122.98,46.5,139.4535,2.999
123,46,137.931,2.9985
123.02,46.5,139.4303,2.9985
123.04,46,137.931,2.9985
123.06,46,137.931,2.9985
123.08,46,137.931,2.9985
123.1,46.5,139.4303,2.9985
123.12,46,137.954,2.999
123.14,46.5,139.4303,2.9985
123.16,46,137.931,2.9985
123.18,46,137.954,2.999
123.2,46,137.931,2.9985
123.22,46.5,139.4303,2.9985
123.24,46,137.931,2.9985
123.26,46,137.885,2.9975
123.28,46,137.931,2.9985
123.3,46,137.931,2.9985
123.32,46.5,139.3837,2.9975
123.34,46,137.931,2.9985
123.36,46,137.931,2.9985
123.38,46,137.954,2.999
123.4,46,137.954,2.999
123.42,46.5,139.3837,2.9975
